customer_id,order_id,order_date,order_value
C0903,O1736,2022-04-24,39.92
C0196,O1737,2022-07-23,31.32
C0826,O1738,2024-11-18,55.47
C0501,O1739,2023-10-05,57.79
C0626,O1740,2023-04-19,429.11
C0493,O1741,2023-11-28,335.05
C0075,O1742,2022-09-10,25.69
C0413,O1743,2024-06-23,53.27
C0376,O1744,2023-01-21,179.98
C0420,O1745,2022-03-03,182.11
C0729,O1746,2023-05-30,149.2
C0277,O1747,2023-03-06,203.36
C0761,O1748,2023-08-03,336.53
C0676,O1749,2024-01-13,174.83
C0394,O1750,2023-11-06,203.44
C0869,O1751,2022-11-07,240.52
C0457,O1752,2023-04-16,368.88
C0920,O1753,2024-03-19,242.25
C0192,O1754,2022-06-21,89.19
C0739,O1755,2023-07-30,226.18
C0689,O1756,2022-01-31,88.74
C0099,O1757,2022-02-16,281.26
C0548,O1758,2022-05-10,292.84
C0978,O1759,2022-12-18,54.19
C0999,O1760,2024-09-04,78.85
C0096,O1761,2022-02-27,454.44
C0664,O1762,2024-03-22,133.19
C0663,O1763,2024-02-07,221.45
C0190,O1764,2023-11-14,418.33
C0736,O1765,2024-09-23,133.29
C0037,O1766,2022-10-13,174.37
C0780,O1767,2024-12-30,19.39
C0369,O1768,2024-06-04,165.95
C0695,O1769,2023-02-01,101.92
C0525,O1770,2022-01-26,103.43
C0279,O1771,2022-11-09,247.99
C0217,O1772,2022-05-06,388.07
C0867,O1773,2024-03-21,104.16
C0873,O1774,2022-07-07,240.02
C0798,O1775,2023-11-29,26.49
C0273,O1776,2024-03-20,33.53
C0881,O1777,2023-12-17,296.54
C0062,O1778,2023-03-26,62.59
C0596,O1779,2023-06-07,117.88
C0880,O1780,2024-09-12,79.45
C0729,O1781,2023-10-20,90.53
C0342,O1782,2023-08-20,248.59
C0397,O1783,2022-04-10,177.7
C0699,O1784,2023-09-08,611.23
C0019,O1785,2024-08-05,247.61
C0177,O1786,2023-07-10,136.64
C0612,O1787,2022-10-05,176.72
C0396,O1788,2023-05-06,153.5
C0445,O1789,2022-09-12,396.36
C0233,O1790,2023-01-16,88.77
C0915,O1791,2024-06-10,133.28
C0076,O1792,2023-06-26,326.62
C0265,O1793,2024-04-04,62.0
C0455,O1794,2024-05-28,37.38
C0796,O1795,2022-10-08,132.36
C0718,O1796,2024-02-12,157.66
C0735,O1797,2024-04-22,119.31
C0384,O1798,2023-12-20,37.95
C0564,O1799,2022-11-24,175.94
C0851,O1800,2022-07-30,60.64
C0506,O1801,2023-12-28,89.41
C0367,O1802,2024-07-11,50.88
C0144,O1803,2023-07-06,52.03
C0885,O1804,2022-01-26,155.13
C0069,O1805,2022-01-27,237.74
C0099,O1806,2023-12-03,135.27
C0396,O1807,2023-11-13,50.73
C0025,O1808,2023-02-17,65.22
C0948,O1809,2022-06-16,45.67
C0891,O1810,2022-06-18,84.4
C0469,O1811,2022-08-17,81.48
C0484,O1812,2023-01-02,67.27
C0565,O1813,2023-06-12,177.77
C0151,O1814,2024-03-01,441.43
C0144,O1815,2023-06-08,103.67
C0569,O1816,2024-12-31,87.23
C0039,O1817,2022-04-16,146.92
C0109,O1818,2024-01-02,174.81
C0693,O1819,2024-08-22,89.29
C0042,O1820,2022-05-13,248.04
C0186,O1821,2023-06-18,233.68
C0935,O1822,2024-09-01,276.11
C0398,O1823,2022-09-26,173.84
C0223,O1824,2023-11-04,91.52
C0634,O1825,2024-03-01,65.57
C0133,O1826,2022-01-18,123.36
C0163,O1827,2022-04-27,292.4
C0215,O1828,2024-03-08,53.15
C0733,O1829,2023-07-05,143.12
C0235,O1830,2024-07-17,437.45
C0843,O1831,2024-01-23,35.93
C0658,O1832,2023-02-26,47.25
C0751,O1833,2023-10-08,299.03
C0588,O1834,2023-07-12,228.7
C0009,O1835,2022-02-19,416.35
C0074,O1836,2023-11-09,287.16
C0954,O1837,2022-04-16,760.03
C0492,O1838,2023-10-20,86.44
C0913,O1839,2024-12-31,144.28
C0253,O1840,2024-09-14,317.77
C0230,O1841,2024-04-21,191.81
C0519,O1842,2023-03-22,402.84
C0174,O1843,2022-03-11,78.35
C0653,O1844,2022-05-30,424.44
C0168,O1845,2024-02-13,90.25
C0170,O1846,2024-08-01,240.89
C0393,O1847,2023-03-31,184.22
C0946,O1848,2024-08-03,184.55
C0795,O1849,2023-08-24,224.37
C0634,O1850,2023-10-15,11.23
C0194,O1851,2023-12-26,150.72
C0517,O1852,2022-08-21,90.0
C0029,O1853,2022-09-08,158.46
C0165,O1854,2022-03-20,184.0
C0422,O1855,2024-12-11,285.67
C0339,O1856,2024-06-16,43.29
C0648,O1857,2024-07-09,219.4
C0496,O1858,2024-02-20,43.49
C0365,O1859,2022-08-14,276.99
C0833,O1860,2024-12-10,65.79
C0342,O1861,2024-11-23,148.46
C0500,O1862,2024-03-13,96.35
C0657,O1863,2024-01-12,35.21
C0511,O1864,2022-05-11,270.63
C0327,O1865,2024-10-19,177.45
C0217,O1866,2023-09-24,202.18
C0301,O1867,2024-04-17,85.62
C0132,O1868,2024-01-29,131.1
C0804,O1869,2023-12-05,172.95
C0070,O1870,2023-05-12,36.25
C0252,O1871,2022-11-19,35.33
C0415,O1872,2023-09-07,232.63
C0787,O1873,2022-11-25,12.36
C0445,O1874,2022-05-13,204.48
C0876,O1875,2024-04-14,18.29
C0182,O1876,2023-10-13,243.39
C0167,O1877,2022-05-01,199.94
C0091,O1878,2023-08-29,43.61
C0714,O1879,2024-08-22,173.34
C0858,O1880,2022-05-09,236.4
C0531,O1881,2022-01-29,92.26
C0039,O1882,2023-12-23,112.97
C0126,O1883,2022-11-29,103.6
C0451,O1884,2024-08-01,85.66
C0173,O1885,2024-11-13,242.57
C0653,O1886,2022-12-22,242.24
C0754,O1887,2022-05-19,45.93
C0220,O1888,2022-01-29,360.62
C0638,O1889,2024-07-19,141.5
C0058,O1890,2023-05-11,209.57
C0660,O1891,2024-10-10,624.55
C0476,O1892,2023-10-17,134.4
C0456,O1893,2024-04-07,150.84
C0829,O1894,2022-12-17,113.93
C0895,O1895,2023-07-08,40.81
C0361,O1896,2022-10-26,101.42
C0935,O1897,2022-03-05,105.58
C0001,O1898,2024-01-25,8.38
C0387,O1899,2024-02-09,75.46
C0973,O1900,2024-04-13,55.85
C0348,O1901,2022-06-15,100.05
C0190,O1902,2023-05-21,57.0
C0505,O1903,2024-03-03,297.48
C0191,O1904,2024-04-12,118.9
C0508,O1905,2024-05-07,70.91
C0369,O1906,2024-03-16,314.51
C0409,O1907,2024-01-31,219.51
C0824,O1908,2024-04-12,97.0
C0929,O1909,2022-10-10,51.65
C0934,O1910,2023-01-14,413.13
C0117,O1911,2022-07-17,120.33
C0134,O1912,2024-10-11,228.52
C0058,O1913,2024-10-20,277.64
C0556,O1914,2023-07-10,684.21
C0685,O1915,2022-12-22,114.46
C0672,O1916,2024-11-06,102.62
C0173,O1917,2023-10-01,109.43
C0829,O1918,2023-01-14,180.58
C0815,O1919,2023-11-11,268.04
C0149,O1920,2023-05-21,59.33
C0080,O1921,2024-06-17,223.51
C0886,O1922,2022-03-17,110.37
C0213,O1923,2022-08-19,169.05
C0203,O1924,2024-08-19,418.27
C0764,O1925,2022-10-29,268.54
C0229,O1926,2023-12-27,396.93
C0676,O1927,2022-08-03,113.13
C0227,O1928,2022-03-10,441.54
C0659,O1929,2023-01-28,310.37
C0532,O1930,2022-09-24,165.12
C0441,O1931,2024-12-28,413.09
C0402,O1932,2023-09-03,220.39
C0047,O1933,2024-10-05,122.56
C0233,O1934,2024-08-19,115.82
C0305,O1935,2023-12-29,198.59
C0526,O1936,2023-11-04,240.13
C0143,O1937,2023-02-27,281.82
C0415,O1938,2022-04-25,66.8
C0513,O1939,2022-08-08,195.17
C0373,O1940,2022-01-31,118.79
C0566,O1941,2023-09-09,124.4
C0886,O1942,2023-06-23,66.93
C0259,O1943,2024-01-09,66.46
C0656,O1944,2024-10-22,40.07
C0471,O1945,2024-05-20,176.07
C0953,O1946,2022-04-11,379.58
C0971,O1947,2024-12-17,25.37
C0012,O1948,2023-11-23,299.61
C0330,O1949,2024-07-29,263.35
C0736,O1950,2022-12-07,156.38
C0784,O1951,2024-05-10,288.58
C0968,O1952,2024-11-09,301.45
C0358,O1953,2022-02-07,234.95
C0972,O1954,2023-10-22,271.86
C0408,O1955,2024-07-16,194.71
C0668,O1956,2024-11-15,426.17
C0373,O1957,2023-03-30,152.73
C0008,O1958,2024-01-07,257.6
C0122,O1959,2024-03-29,208.04
C0348,O1960,2024-02-12,96.05
C0676,O1961,2022-01-13,104.74
C0090,O1962,2024-07-03,127.22
C0648,O1963,2024-07-09,416.24
C0698,O1964,2024-04-04,139.21
C0316,O1965,2023-01-06,378.07
C0178,O1966,2022-11-28,195.92
C0540,O1967,2022-09-18,203.1
C0732,O1968,2023-11-28,157.38
C0869,O1969,2023-11-18,493.06
C0041,O1970,2024-08-07,145.44
C0740,O1971,2023-01-22,515.01
C0704,O1972,2024-03-31,19.45
C0923,O1973,2023-04-13,81.27
C0502,O1974,2022-03-10,267.2
C0959,O1975,2022-07-19,343.52
C0145,O1976,2022-08-04,267.1
C0201,O1977,2022-07-31,73.57
C0929,O1978,2023-05-23,142.51
C0724,O1979,2022-01-16,75.87
C0461,O1980,2024-06-02,421.62
C0732,O1981,2022-11-28,72.43
C0752,O1982,2023-12-18,286.51
C0925,O1983,2023-07-05,34.79
C0909,O1984,2024-07-30,172.65
C0558,O1985,2022-09-13,364.86
C0547,O1986,2024-09-18,75.91
C0253,O1987,2023-12-29,152.57
C0390,O1988,2024-05-29,118.58
C0594,O1989,2024-03-25,141.13
C0883,O1990,2023-10-11,92.32
C0256,O1991,2024-09-26,184.74
C0709,O1992,2023-04-16,387.7
C0815,O1993,2023-11-21,185.35
C0921,O1994,2023-12-01,266.89
C0450,O1995,2023-05-22,176.76
C0010,O1996,2024-09-18,182.07
C0824,O1997,2024-10-06,476.58
C0798,O1998,2024-03-14,287.08
C0242,O1999,2024-04-10,1030.47
C0251,O2000,2022-08-02,184.55
C0877,O2001,2022-06-18,143.84
C0005,O2002,2024-09-04,84.98
C0119,O2003,2022-05-26,150.24
C0801,O2004,2023-05-31,246.63
C0374,O2005,2023-03-29,131.32
C0065,O2006,2022-03-01,231.99
C0146,O2007,2023-06-12,46.14
C0224,O2008,2024-10-20,352.21
C0239,O2009,2023-04-19,78.0
C0177,O2010,2024-01-27,143.81
C0779,O2011,2024-02-21,96.42
C0853,O2012,2023-03-09,265.66
C0282,O2013,2023-02-05,172.4
C0063,O2014,2022-02-26,308.88
C0217,O2015,2024-09-29,242.81
C0854,O2016,2022-07-05,217.12
C0827,O2017,2023-02-02,95.74
C0795,O2018,2023-08-28,316.24
C0689,O2019,2024-02-27,133.65
C0461,O2020,2022-06-07,169.96
C0929,O2021,2023-08-12,334.91
C0610,O2022,2023-04-11,87.54
C0105,O2023,2023-03-22,179.88
C0099,O2024,2024-03-11,203.43
C0511,O2025,2024-07-17,406.89
C0385,O2026,2022-01-17,125.39
C0405,O2027,2024-01-01,62.17
C0823,O2028,2022-11-22,450.6
C0518,O2029,2024-09-21,229.79
C0476,O2030,2023-09-05,304.14
C0977,O2031,2023-06-30,217.12
C0709,O2032,2023-08-19,230.48
C0863,O2033,2024-07-09,219.58
C0645,O2034,2024-04-21,393.37
C0870,O2035,2022-12-10,526.59
C0771,O2036,2024-05-08,132.35
C0437,O2037,2023-03-21,208.68
C0023,O2038,2022-08-10,140.0
C0997,O2039,2023-08-15,29.22
C0565,O2040,2024-10-27,205.53
C0677,O2041,2024-10-14,389.31
C0714,O2042,2022-01-16,169.11
C0458,O2043,2023-06-08,103.45
C0083,O2044,2024-03-13,205.96
C0145,O2045,2022-01-21,225.79
C0085,O2046,2022-08-16,200.12
C0078,O2047,2024-10-04,191.59
C0457,O2048,2024-03-19,177.52
C0878,O2049,2023-02-08,112.25
C0001,O2050,2024-12-25,67.81
C0051,O2051,2023-03-13,147.32
C0685,O2052,2024-04-08,493.02
C0717,O2053,2024-07-22,138.17
C0772,O2054,2022-09-16,45.37
C0446,O2055,2022-04-13,159.97
C0449,O2056,2024-09-19,229.93
C0881,O2057,2024-02-08,255.21
C0488,O2058,2024-03-23,407.02
C0800,O2059,2022-08-14,180.88
C0034,O2060,2024-07-31,222.32
C0348,O2061,2023-04-08,194.65
C0095,O2062,2022-08-25,529.61
C0072,O2063,2024-11-15,689.18
C0551,O2064,2023-05-21,122.57
C0154,O2065,2024-03-24,277.45
C0250,O2066,2024-02-06,493.96
C0674,O2067,2023-09-26,356.38
C0438,O2068,2024-09-17,63.9
C0118,O2069,2023-09-10,225.07
C0771,O2070,2022-09-30,176.92
C0891,O2071,2022-08-20,1066.6
C0306,O2072,2024-02-07,282.44
C0268,O2073,2023-05-11,14.11
C0961,O2074,2024-11-13,157.2
C0054,O2075,2023-05-17,114.4
C0236,O2076,2022-01-25,119.37
C0389,O2077,2022-10-15,104.18
C0990,O2078,2022-12-04,338.75
C0734,O2079,2024-11-26,44.64
C0763,O2080,2022-05-17,264.73
C0825,O2081,2023-05-23,227.84
C0401,O2082,2022-08-15,326.35
C0624,O2083,2022-11-16,209.58
C0767,O2084,2024-07-04,42.09
C0303,O2085,2022-03-27,177.07
C0919,O2086,2024-07-14,139.36
C0207,O2087,2022-02-22,314.63
C0229,O2088,2024-05-09,102.63
C0853,O2089,2024-05-16,168.04
C0910,O2090,2023-03-09,227.54
C0578,O2091,2024-09-25,401.29
C0075,O2092,2022-04-10,88.85
C0435,O2093,2024-09-16,377.86
C0103,O2094,2023-08-22,281.96
C0422,O2095,2023-02-07,198.59
C0704,O2096,2023-01-31,76.02
C0764,O2097,2023-02-19,192.29
C0738,O2098,2024-07-27,48.54
C0806,O2099,2023-11-08,235.64
C0306,O2100,2023-04-08,248.89
C0098,O2101,2023-06-25,515.23
C0850,O2102,2022-03-25,215.91
C0798,O2103,2022-09-28,56.46
C0335,O2104,2022-09-01,115.55
C0859,O2105,2023-01-23,73.94
C0435,O2106,2022-08-02,250.5
C0447,O2107,2024-03-28,314.27
C0994,O2108,2022-02-28,47.06
C0308,O2109,2024-06-01,111.2
C0249,O2110,2024-04-22,903.06
C0166,O2111,2024-07-12,109.35
C0481,O2112,2022-05-03,174.91
C0984,O2113,2023-03-15,170.51
C0335,O2114,2024-10-18,143.8
C0542,O2115,2023-07-16,220.86
C0759,O2116,2022-04-28,218.39
C0106,O2117,2024-06-23,188.47
C0563,O2118,2023-01-30,399.15
C0081,O2119,2024-05-25,429.6
C0133,O2120,2024-07-23,281.69
C0797,O2121,2024-08-09,169.17
C0900,O2122,2022-03-16,123.64
C0138,O2123,2022-10-22,155.11
C0184,O2124,2022-01-21,248.47
C0401,O2125,2024-11-04,151.83
C0330,O2126,2023-07-14,423.95
C0785,O2127,2023-01-07,70.84
C0508,O2128,2024-03-28,215.83
C0852,O2129,2024-12-28,69.08
C0984,O2130,2024-04-25,78.82
C0069,O2131,2023-06-05,136.19
C0546,O2132,2023-01-06,91.42
C0774,O2133,2022-04-11,294.91
C0053,O2134,2023-10-23,17.69
C0450,O2135,2024-08-25,111.21
C0205,O2136,2022-08-31,86.97
C0126,O2137,2024-01-23,83.28
C0747,O2138,2023-05-27,278.63
C0043,O2139,2024-04-28,270.76
C0752,O2140,2023-07-09,323.38
C0971,O2141,2022-08-14,360.84
C0883,O2142,2022-08-02,194.58
C0111,O2143,2023-12-19,52.71
C0761,O2144,2022-03-08,107.22
C0663,O2145,2023-01-31,155.63
C0183,O2146,2023-09-04,143.36
C0848,O2147,2024-11-01,280.38
C0095,O2148,2024-02-09,153.92
C0971,O2149,2023-02-11,26.77
C0374,O2150,2024-07-13,265.44
C0912,O2151,2023-10-09,50.59
C0520,O2152,2022-08-10,98.51
C0900,O2153,2023-10-16,107.88
C0360,O2154,2023-03-04,156.19
C0900,O2155,2024-09-03,131.39
C0696,O2156,2024-10-02,129.44
C0281,O2157,2023-01-06,201.42
C0195,O2158,2024-04-29,447.75
C0864,O2159,2024-05-05,39.02
C0195,O2160,2022-08-17,32.21
C0667,O2161,2022-10-07,436.46
C0093,O2162,2024-12-06,318.11
C0672,O2163,2024-09-01,257.53
C0946,O2164,2024-01-28,66.89
C0061,O2165,2024-11-13,143.99
C0634,O2166,2022-11-17,225.73
C0051,O2167,2022-10-01,130.07
C0403,O2168,2023-07-10,17.49
C0789,O2169,2024-04-23,65.67
C0005,O2170,2023-10-30,64.67
C0466,O2171,2024-09-26,108.55
C0604,O2172,2023-01-15,115.57
C0682,O2173,2023-12-12,151.6
C0829,O2174,2024-01-16,231.62
C0534,O2175,2023-11-06,65.65
C0405,O2176,2022-04-26,149.6
C0838,O2177,2023-08-28,146.99
C0513,O2178,2024-12-01,342.83
C0645,O2179,2023-01-14,90.19
C0233,O2180,2023-04-11,99.76
C0524,O2181,2022-10-07,84.47
C0346,O2182,2023-09-10,181.94
C0046,O2183,2022-04-28,140.91
C0546,O2184,2022-11-05,298.82
C0945,O2185,2022-04-10,105.2
C0078,O2186,2022-09-18,204.68
C0730,O2187,2024-09-19,216.41
C0813,O2188,2022-10-13,100.81
C0923,O2189,2022-11-24,95.41
C0073,O2190,2022-03-04,113.04
C0794,O2191,2023-11-18,77.2
C0249,O2192,2024-01-08,303.64
C0047,O2193,2024-10-27,132.13
C0121,O2194,2023-10-01,226.4
C0214,O2195,2024-07-24,178.26
C0239,O2196,2023-04-21,15.88
C0056,O2197,2022-02-22,253.77
C0350,O2198,2024-01-24,51.87
C0107,O2199,2023-05-01,166.22
C0831,O2200,2023-02-13,388.06
C0048,O2201,2024-10-27,244.37
C0573,O2202,2023-10-30,365.36
C0337,O2203,2024-04-14,361.54
C0026,O2204,2024-05-25,206.75
C0804,O2205,2023-01-02,139.86
C0257,O2206,2024-09-28,94.52
C0008,O2207,2022-09-07,327.68
C0625,O2208,2023-01-15,301.11
C0867,O2209,2024-05-21,74.75
C0253,O2210,2024-04-14,76.77
C0692,O2211,2024-02-14,145.53
C0719,O2212,2024-07-07,3.22
C0303,O2213,2023-03-31,44.89
C0639,O2214,2023-01-01,257.96
C0056,O2215,2023-02-07,31.37
C0726,O2216,2022-02-27,225.31
C0526,O2217,2023-06-05,128.05
C0474,O2218,2022-07-29,74.05
C0028,O2219,2024-11-30,268.06
C0983,O2220,2024-03-26,457.55
C0078,O2221,2022-06-22,93.61
C0216,O2222,2022-08-22,381.07
C0386,O2223,2024-03-03,200.81
C0365,O2224,2024-03-03,183.04
C0666,O2225,2024-11-28,436.59
C0526,O2226,2022-04-29,666.41
C0699,O2227,2022-12-01,83.8
C0312,O2228,2022-11-20,230.75
C0883,O2229,2024-10-07,207.31
C0007,O2230,2022-10-11,118.73
C0003,O2231,2022-08-01,138.86
C0623,O2232,2024-07-17,608.51
C0919,O2233,2024-01-22,106.59
C0750,O2234,2022-12-05,61.49
C0363,O2235,2024-11-11,310.17
C0751,O2236,2022-04-15,79.8
C0508,O2237,2024-02-09,449.51
C0274,O2238,2023-12-17,316.04
C0506,O2239,2024-02-02,29.06
C0806,O2240,2023-01-14,381.33
C0739,O2241,2023-12-14,655.83
C0883,O2242,2022-08-13,153.35
C0015,O2243,2024-01-08,26.5
C0192,O2244,2022-08-24,233.51
C0985,O2245,2022-07-02,359.92
C0631,O2246,2023-12-13,154.6
C0485,O2247,2023-03-20,493.75
C0028,O2248,2023-09-15,75.17
C0714,O2249,2024-10-26,299.47
C0039,O2250,2024-01-19,43.75
C0953,O2251,2022-06-04,381.36
C0273,O2252,2022-09-14,76.86
C0231,O2253,2022-08-23,119.89
C0086,O2254,2023-05-15,62.96
C0474,O2255,2022-10-16,206.6
C0126,O2256,2023-05-25,104.34
C0812,O2257,2023-12-10,246.19
C0537,O2258,2024-02-24,110.1
C0145,O2259,2024-06-12,178.57
C0525,O2260,2024-02-15,57.87
C0212,O2261,2022-10-25,161.06
C0025,O2262,2022-05-17,234.34
C0580,O2263,2023-01-11,44.86
C0394,O2264,2022-03-28,224.46
C0067,O2265,2023-03-13,557.26
C0233,O2266,2024-02-03,509.43
C0109,O2267,2023-12-03,44.81
C0146,O2268,2024-07-30,340.88
C0111,O2269,2022-06-01,15.72
C0228,O2270,2024-10-28,209.93
C0111,O2271,2024-03-17,162.34
C0470,O2272,2022-08-23,221.64
C0034,O2273,2023-11-06,260.49
C0623,O2274,2023-07-15,226.27
C0776,O2275,2022-02-07,89.02
C0936,O2276,2024-04-01,27.71
C0369,O2277,2023-02-25,219.02
C0748,O2278,2022-12-14,286.63
C0595,O2279,2024-01-18,99.17
C0554,O2280,2022-09-30,164.42
C0425,O2281,2022-11-04,256.12
C0613,O2282,2024-09-02,11.45
C0518,O2283,2024-01-03,110.49
C0692,O2284,2024-10-29,549.1
C0282,O2285,2023-03-20,168.28
C0320,O2286,2023-02-09,140.66
C0738,O2287,2024-05-02,277.85
C0443,O2288,2024-02-17,175.9
C0952,O2289,2022-04-25,325.26
C0315,O2290,2022-03-06,44.88
C0877,O2291,2024-04-04,79.45
C0966,O2292,2022-08-27,436.33
C0741,O2293,2022-10-29,130.05
C0377,O2294,2024-08-26,95.93
C0289,O2295,2023-01-04,129.48
C0437,O2296,2022-08-21,121.97
C0662,O2297,2022-07-14,372.0
C0277,O2298,2024-06-25,82.74
C0710,O2299,2024-11-01,168.2
C0582,O2300,2024-07-09,400.43
C0503,O2301,2023-11-20,130.47
C0624,O2302,2022-06-26,373.55
C0516,O2303,2022-08-05,113.76
C0350,O2304,2024-10-31,404.53
C0843,O2305,2023-09-22,177.23
C0446,O2306,2022-06-13,111.44
C0830,O2307,2022-02-22,236.37
C0350,O2308,2022-08-06,23.5
C0607,O2309,2024-09-25,816.49
C0664,O2310,2024-04-03,201.38
C0823,O2311,2023-01-20,288.84
C0137,O2312,2022-02-25,41.38
C0759,O2313,2022-04-28,497.54
C0899,O2314,2024-06-18,130.71
C0243,O2315,2024-03-08,66.56
C0543,O2316,2024-02-19,385.45
C0040,O2317,2024-10-12,63.92
C0229,O2318,2024-03-13,172.6
C0548,O2319,2024-04-24,175.04
C0920,O2320,2024-05-04,423.88
C0223,O2321,2023-12-09,402.03
C0006,O2322,2022-01-22,198.7
C0322,O2323,2024-04-22,179.95
C0468,O2324,2022-07-11,68.35
C0732,O2325,2024-10-15,204.68
C0075,O2326,2023-01-31,700.25
C0004,O2327,2024-10-27,143.81
C0847,O2328,2023-10-02,57.28
C0646,O2329,2024-10-15,40.64
C0118,O2330,2023-07-21,75.26
C0881,O2331,2022-08-19,14.55
C0606,O2332,2024-05-23,498.56
C0504,O2333,2023-07-28,748.27
C0998,O2334,2022-08-28,175.43
C0947,O2335,2022-03-31,270.95
C0574,O2336,2022-08-20,262.79
C0441,O2337,2023-04-02,205.93
C0194,O2338,2022-08-21,71.48
C0847,O2339,2022-12-20,205.15
C0715,O2340,2024-10-01,204.8
C0392,O2341,2023-03-15,111.45
C0026,O2342,2022-12-11,256.43
C0435,O2343,2023-10-26,113.9
C0173,O2344,2023-10-19,326.66
C0300,O2345,2022-05-10,209.2
C0645,O2346,2022-05-21,257.67
C0326,O2347,2023-02-19,117.97
C0410,O2348,2023-09-18,357.36
C0118,O2349,2022-10-11,111.39
C0836,O2350,2022-08-11,244.52
C0787,O2351,2024-01-14,79.41
C0724,O2352,2023-04-08,296.42
C0225,O2353,2022-12-23,77.05
C0532,O2354,2024-11-12,539.13
C0113,O2355,2024-05-08,356.63
C0140,O2356,2023-10-27,121.91
C0559,O2357,2024-10-11,166.14
C0001,O2358,2022-03-26,87.45
C0090,O2359,2023-09-13,91.05
C0654,O2360,2024-11-20,173.53
C0320,O2361,2022-08-28,162.77
C0550,O2362,2022-12-29,311.05
C0805,O2363,2024-04-01,64.24
C0894,O2364,2023-10-30,52.01
C0139,O2365,2022-04-09,141.3
C0511,O2366,2022-02-16,183.47
C0868,O2367,2024-04-18,16.62
C0845,O2368,2023-02-26,125.25
C0259,O2369,2022-03-03,227.96
C0673,O2370,2024-10-06,84.91
C0902,O2371,2023-08-21,46.88
C0690,O2372,2023-01-27,328.45
C0010,O2373,2024-09-03,70.81
C0261,O2374,2024-12-11,196.26
C0919,O2375,2023-08-26,170.87
C0650,O2376,2022-12-03,134.71
C0172,O2377,2024-03-20,207.55
C0898,O2378,2024-01-22,285.85
C0013,O2379,2024-05-30,354.21
C0168,O2380,2023-09-27,302.94
C0642,O2381,2022-09-11,213.87
C0596,O2382,2022-01-20,129.16
C0321,O2383,2023-06-12,225.41
C0319,O2384,2023-01-11,30.99
C0613,O2385,2022-06-15,144.78
C0329,O2386,2024-05-10,178.9
C0785,O2387,2023-09-09,556.73
C0777,O2388,2023-09-04,193.01
C0971,O2389,2023-05-18,199.25
C0911,O2390,2024-07-01,184.66
C0920,O2391,2022-03-20,222.76
C0550,O2392,2023-08-08,53.06
C0419,O2393,2023-11-19,174.0
C0606,O2394,2023-01-31,71.88
C0095,O2395,2023-02-06,117.0
C0817,O2396,2024-09-01,106.01
C0581,O2397,2022-08-12,105.54
C0318,O2398,2023-06-02,153.01
C0956,O2399,2023-09-26,383.4
C0236,O2400,2022-08-24,225.61
C0946,O2401,2022-04-26,207.86
C0334,O2402,2022-08-14,213.15
C0885,O2403,2022-08-18,119.1
C0376,O2404,2022-07-01,192.33
C0459,O2405,2022-07-29,15.34
C0137,O2406,2022-04-06,124.67
C0930,O2407,2024-06-12,126.61
C0588,O2408,2024-01-26,104.49
C0995,O2409,2023-02-19,432.11
C0547,O2410,2023-01-29,251.71
C0513,O2411,2023-11-27,501.7
C0296,O2412,2024-04-23,270.27
C0320,O2413,2023-08-27,330.13
C0918,O2414,2023-08-05,320.31
C0572,O2415,2022-05-13,322.61
C0832,O2416,2024-03-01,61.88
C0349,O2417,2023-10-11,63.11
C0840,O2418,2022-08-09,424.33
C0779,O2419,2024-09-02,41.5
C0873,O2420,2024-12-05,279.44
C0229,O2421,2024-02-27,244.73
C0270,O2422,2023-11-22,161.39
C0828,O2423,2022-02-08,450.37
C0798,O2424,2023-11-21,142.22
C0291,O2425,2022-06-11,215.04
C0725,O2426,2022-06-10,46.26
C0165,O2427,2024-12-13,252.51
C0005,O2428,2024-11-23,242.21
C0851,O2429,2022-08-30,35.76
C0379,O2430,2024-08-24,405.06
C0078,O2431,2024-06-08,248.87
C0410,O2432,2022-04-23,292.4
C0574,O2433,2024-10-10,157.85
C0132,O2434,2022-11-14,36.81
C0601,O2435,2022-01-23,121.74
C0749,O2436,2024-04-03,122.7
C0042,O2437,2023-12-02,216.35
C0089,O2438,2024-10-15,32.6
C0402,O2439,2024-12-03,163.52
C0296,O2440,2022-05-08,63.64
C0840,O2441,2024-05-25,148.33
C0295,O2442,2022-06-07,147.22
C0616,O2443,2024-04-06,157.63
C0526,O2444,2024-05-01,218.86
C0800,O2445,2023-05-27,590.05
C0691,O2446,2022-02-14,94.11
C0637,O2447,2022-08-07,615.17
C0422,O2448,2023-03-19,190.61
C0865,O2449,2022-11-11,107.67
C0023,O2450,2022-06-26,236.01
C0575,O2451,2022-08-16,45.56
C0143,O2452,2022-09-24,39.52
C0993,O2453,2024-05-19,44.9
C0665,O2454,2024-04-17,128.64
C0145,O2455,2023-05-04,196.93
C0225,O2456,2023-12-03,42.14
C0503,O2457,2023-11-18,464.27
C0962,O2458,2024-09-22,414.53
C0974,O2459,2022-12-23,144.71
C0821,O2460,2024-05-21,36.41
C0616,O2461,2022-07-23,199.1
C0104,O2462,2023-07-06,35.0
C0947,O2463,2022-11-19,220.72
C0039,O2464,2023-08-17,270.47
C0947,O2465,2022-06-30,214.57
C0198,O2466,2023-05-14,497.53
C0646,O2467,2022-03-24,75.38
C0579,O2468,2022-10-30,120.97
C0391,O2469,2022-09-19,162.12
C0179,O2470,2024-02-23,280.96
